district_name,district_id,school_name,school_id,subject,grade,n1,ss1,n2,ss2,predicted,residuals,resid_z,resid_t,cooks,test_year,tprob,flagged_t95
MILWAUKEE,3619,MANITOBA EL,265,math,6,47,480.6,41,491.3,507.5338176,-16.23381758,-1.531303172,-1.534147764,0.00424351,2011,0.066432883,0
MILWAUKEE,3619,MEIR EL,176,math,6,83,518.1,56,547.2,542.9954974,4.204502592,0.397004222,0.396544373,0.000445645,2011,0.346618953,0
MILWAUKEE,3619,METCALFE EL,525,math,6,17,427.2,19,468.4,457.0363855,11.36361451,1.083438644,1.083698165,0.014866657,2011,0.14640091,0
MILWAUKEE,3619,MILW ACAD OF CH,103,math,6,20,439,19,467.8,468.1949941,-0.39499408,-0.037523766,-0.037472259,1.26E-05,2011,0.485260461,0
MILWAUKEE,3619,MILW SIGN LANGU,226,math,6,42,484,38,478.2,510.7490099,-32.54900988,-3.069682078,-3.105928106,0.015204078,2011,0.001815635,1
MILWAUKEE,3619,MITCHELL EL,274,math,6,64,459,61,490.3,487.10789,3.192110009,0.301885258,0.301508042,0.00040216,2011,0.382034822,0
MILWAUKEE,3619,MORGANDALE EL,277,math,6,58,478.4,46,497.6,505.453399,-7.853399025,-0.740911615,-0.740451729,0.00107998,2011,0.23143603,0
MILWAUKEE,3619,RIVER TRAIL EL,194,math,6,40,472.7,33,481,500.0632237,-19.06322369,-1.799411325,-1.804983755,0.008057772,2011,0.040247539,0
MILWAUKEE,3619,ROGERS STREET A,177,math,6,39,429,39,468.4,458.7385461,9.661453875,0.920597971,0.920404657,0.010213066,2011,0.181583859,0
MILWAUKEE,3619,SHERMAN EL,319,math,6,37,467.4,30,477.8,495.0513063,-17.25130627,-1.629403889,-1.633130954,0.008283286,2011,0.056626787,0
MILWAUKEE,3619,SIXTY FIFTH STR,331,math,6,21,431.2,16,476.8,460.8189647,15.98103533,1.521683627,1.524448454,0.026222956,2011,0.074100489,0
MILWAUKEE,3619,STARMS DISCOVER,312,math,6,51,469.1,41,482.2,496.6589024,-14.45890243,-1.365362579,-1.366990786,0.005409892,2011,0.089631065,0
MILWAUKEE,3619,STORY EL,343,math,6,27,456.1,38,462.5,484.3655201,-21.86552008,-2.06895994,-2.078372853,0.021159883,2011,0.022332936,1
MILWAUKEE,3619,THIRTY FIFTH ST,350,math,6,22,430,17,436.4,459.6841909,-23.28419092,-2.217927146,-2.229998122,0.057640603,2011,0.020209961,1
MILWAUKEE,3619,THOREAU EL,360,math,6,54,457.9,50,474.7,486.0676807,-11.36768072,-1.075276899,-1.075508351,0.005328888,2011,0.14370725,0
MILWAUKEE,3619,THURSTON WOODS,154,math,6,30,438.4,27,447.8,467.6276072,-19.8276072,-1.883902652,-1.890552345,0.032426529,2011,0.034939513,0
MILWAUKEE,3619,TIPPECANOE EL,362,math,6,21,492.5,23,506.9,518.7869906,-11.88699064,-1.120789763,-1.121185444,0.001726931,2011,0.137149267,0
MILWAUKEE,3619,TOWNSEND STREET,365,math,6,27,473.6,20,497.5,500.914304,-3.414304006,-0.32225231,-0.321855266,0.00024876,2011,0.375538248,0
MILWAUKEE,3619,TROWBRIDGE STRE,368,math,6,15,467.1,20,487.7,494.7676128,-7.067612835,-0.667569936,-0.667060785,0.001408216,2011,0.256376897,0
MILWAUKEE,3619,VICTORY EL,387,math,6,48,460.2,41,491,488.2426638,2.757336254,0.260714234,0.260380176,0.000285891,2011,0.397953141,0
MILWAUKEE,3619,WESTSIDE ACAD,130,math,6,47,476.6,42,468.9,503.7512384,-34.85123839,-3.288444657,-3.333819087,0.022864411,2011,0.000912459,1
MILWAUKEE,3619,WHEATLEY EL,244,math,6,10,419.1,23,448.7,449.3766627,-0.676662649,-0.064702927,-0.06461436,6.56E-05,2011,0.474532295,0
MILWAUKEE,3619,WHITMAN EL,397,math,6,23,483.8,14,476.4,510.5598809,-34.15988092,-3.221634515,-3.264077896,0.016849782,2011,0.003079537,1
MILWAUKEE,3619,WI CONSRV LIFEL,399,math,6,48,460.6,47,505.1,488.6209217,16.47907834,1.558041239,1.561113792,0.010046722,2011,0.062675582,0
MUKWONAGO,3822,CLARENDON AVENU,30,math,6,72,547.6,74,562.5,570.8920189,-8.392018877,-0.796964626,-0.796564418,0.005482269,2011,0.214143536,0
MUKWONAGO,3822,PRAIRIE VIEW EL,70,math,6,59,539,58,559.6,562.7594736,-3.159473635,-0.299407411,-0.299032679,0.000579991,2011,0.383001346,0
MUKWONAGO,3822,SECTION EL,80,math,6,72,541.4,73,562.3,565.0290211,-2.729021145,-0.258759446,-0.258427533,0.000470936,2011,0.398407145,0
MUSKEGO NORW,3857,BAY LANE MID,10,math,6,182,507.4,180,546.2,532.8770981,13.3229019,1.256738348,1.257742502,0.002878334,2011,0.105061617,0
MUSKEGO NORW,3857,LAKE DENOON MID,200,math,6,165,511.3,170,548.4,536.5651128,11.8348872,1.116708586,1.117088766,0.00264652,2011,0.132770994,0
NEW BERLIN,3925,ELMWOOD EL,60,math,6,75,534.4,74,563,558.4095076,4.590492424,0.43459013,0.434105392,0.001033942,2011,0.332746132,0
NEW BERLIN,3925,POPLAR CREEK EL,40,math,6,74,510,73,535.5,535.3357746,0.164225436,0.015494204,0.015472911,4.83E-07,2011,0.493848846,0
NORTH OZAU,1945,OZAUKEE MID,80,math,6,52,495,48,521,521.1511026,-0.151102631,-0.014247,-0.014227421,2.79E-07,2011,0.494354384,0
NORTH OZAU,1945,WISCONSIN VIRTU,850,math,6,75,476.1,39,493.5,503.278416,-9.778415995,-0.922698332,-0.922509494,0.001837324,2011,0.1810417,0
OCONOMOWOC,4060,NATURE HILL INT,200,math,6,168,520.6,171,547.6,545.3596094,2.240390603,0.211612581,0.211334704,0.000140849,2011,0.416439618,0
OCONOMOWOC,4060,SILVER LAKE INT,135,math,6,141,521.5,145,546.9,546.2106897,0.689310287,0.065115628,0.065026501,1.39E-05,2011,0.474121544,0
PEWAUKEE,4312,HORIZON SCH,40,math,6,162,517.2,167,543.8,542.1444171,1.655582908,0.156309491,0.156099871,6.65E-05,2011,0.438071986,0
PORT WASH,4515,THOMAS JEFFERSO,140,math,6,188,499,191,526.7,524.9336818,1.766318187,0.166550897,0.166328299,3.98E-05,2011,0.434037732,0
SEEDS OF HEAL,8121,SEEDS OF HEALTH,100,math,6,33,489.5,36,516.4,515.9500563,0.449943744,0.042425717,0.042367505,2.55E-06,2011,0.483223257,0
SHOREWOOD,5355,ATWATER EL,20,math,6,62,517.9,62,540,542.8063685,-2.806368449,-0.264981038,-0.264642328,0.000196841,2011,0.396088585,0
SHOREWOOD,5355,LAKE BLUFF EL,40,math,6,73,532.6,75,561.8,556.7073469,5.092653056,0.481959124,0.481450278,0.001188126,2011,0.315808602,0
ST FRANCIS,5026,DEER CREEK INTE,20,math,6,62,489.6,65,518.2,516.0446207,2.155379265,0.20323277,0.202964928,5.85E-05,2011,0.419903172,0
SWALLOW,3510,SWALLOW EL,20,math,6,57,535.1,60,565,559.0714589,5.928541067,0.561345719,0.560816907,0.001770515,2011,0.288523036,0
WEST ALLIS,6300,LINCOLN INTERME,200,math,6,19,480.6,24,507.6,507.5338176,0.066182425,0.006242854,0.006234273,7.05E-08,2011,0.497539781,0
WOODLANDS,8113,WOODLANDS SCH,8728,math,6,24,497.7,24,516.3,523.7043436,-7.404343579,-0.698155507,-0.697663109,0.000685135,2011,0.246190535,0
YMCA YOUNG,8111,YMCA YOUNG LEAD,100,math,6,60,484,53,518.5,510.7490099,7.75099012,0.730992296,0.730523894,0.000862182,2011,0.234174369,0
21ST CENTURY,8110,21ST CENTURY PR,100,math,6,52,475.3,44,488.5,502.5219002,-14.02190016,-1.323212109,-1.324582813,0.003905575,2011,0.096153283,0
BRISTOL,665,BRISTOL EL,20,math,6,71,506.9,76,531.7,532.4042757,-0.704275698,-0.066431565,-0.066340652,7.90E-06,2011,0.473641573,0
BURLINGTON,777,DR EDWARD G DYE,110,math,6,237,492.8,239,523.4,519.0706841,4.329315919,0.408197841,0.407730077,0.000228759,2011,0.341919189,0
CLINTON,1134,CLINTON MID,80,math,6,75,480.9,79,521.7,507.817511,13.88248899,1.309481492,1.310772574,0.003069485,2011,0.096890424,0
DE FOREST,1316,DE FOREST MID,50,math,6,217,514,224,540.1,539.1183538,0.981646253,0.092648796,0.092522534,2.04E-05,2011,0.463182977,0
GENOA CTY J2,2051,BROOKWOOD MID,200,math,6,59,497.5,61,523.5,523.5152146,-0.01521462,-0.001434581,-0.001432609,2.89E-09,2011,0.499430848,0
JOHNSONCREEK,2730,JOHNSON CREEK E,20,math,6,37,491.1,37,524.1,517.4630879,6.636912072,0.625784259,0.625260504,0.000544093,2011,0.267871892,0
MARSHALL,3332,MARSHALL EL,20,math,6,70,493,72,538,519.259813,18.74018696,1.766952655,1.772140271,0.004283219,2011,0.04033075,0
MILTON,3612,NORTHSIDE INTER,130,math,6,225,495.9,216,524.3,522.002183,2.297817053,0.216655563,0.216371706,6.48E-05,2011,0.414451588,0
MONONA GROVE,3675,GLACIAL DRUMLIN,100,math,6,148,512.5,149,537.7,537.6998866,0.000113447,1.07E-05,1.07E-05,2.56E-13,2011,0.499995742,0
NORTH CAPE,4690,NORTH CAPE EL,20,math,6,19,510.9,20,540.2,536.1868549,4.01314512,0.37865682,0.378210826,0.000299379,2011,0.354733259,0
OREGON,4144,ROME CORNERS IN,200,math,6,246,523.2,244,541.9,547.8182859,-5.918285866,-0.559204711,-0.558676073,0.001097489,2011,0.288448628,0
PARKVIEW,4151,ORFORDVILLE EL,60,math,6,50,495.9,71,519.8,522.002183,-2.202182947,-0.207638456,-0.207365324,5.95E-05,2011,0.418163319,0
RANDALL J1,4627,RANDALL CONSOLI,20,math,6,79,503.7,79,535.7,529.3782124,6.321787648,0.596201708,0.595673103,0.000571643,2011,0.276559084,0
SALEM,5068,SALEM EL,20,math,6,105,496.8,103,529.7,522.8532633,6.846736737,0.645569136,0.645051135,0.000579579,2011,0.260171153,0
TWIN LAKES 4,5817,LAKEWOOD EL,20,math,6,43,497.9,42,531.5,523.8934725,7.606527462,0.717222191,0.716742951,0.000725058,2011,0.238798012,0
UNION GRV J1,5859,UNION GROVE EL,20,math,6,86,497.6,84,546.5,523.6097791,22.8902209,2.158314774,2.169273449,0.006539222,2011,0.016461073,1
VERONA,5901,CORE KNOWLEDGE,70,math,6,36,497.2,38,535.6,523.2315212,12.36847882,1.166213548,1.166792353,0.001899762,2011,0.125379767,0
WALWORTH J1,6022,WALWORTH EL,20,math,6,51,474.3,55,506.4,501.5762554,4.823744637,0.455248017,0.454751726,0.000482029,2011,0.325555402,0
WAUNAKEE,6181,WAUNAKEE INTERM,20,math,6,232,528.2,248,558.1,552.5465098,5.553490157,0.525151363,0.524628285,0.001187796,2011,0.300156071,0
WILLIAMS BAY,6482,WILLIAMS BAY EL,20,math,6,29,519.2,26,543.3,544.0357067,-0.735706684,-0.069477457,-0.069382416,1.43E-05,2011,0.472618612,0
YORKVILLE J2,6748,YORKVILLE EL,20,math,6,46,495.7,48,533.3,521.813054,11.48694601,1.083074076,1.08333233,0.001616307,2011,0.1420937,0
BLACK HAWK,2240,BLACK HAWK MID,40,math,6,27,479.3,26,496.4,506.3044793,-9.904479341,-0.934353507,-0.934190123,0.001658671,2011,0.17957095,0
PLATTEVILLE,4389,PLATTEVILLE MID,80,math,6,77,502.5,81,537.9,528.2434386,9.656561402,0.91065123,0.910437171,0.001288176,2011,0.182663521,0
ARCADIA,154,ARCADIA EL,20,math,6,70,482,68,505.8,508.8577203,-3.057720289,-0.288403348,-0.288039829,0.000143224,2011,0.387102704,0
BLAIR TAYLOR,485,SOSET CHARTER S,120,math,6,10,502.7,10,533.9,528.4325676,5.467432443,0.515604547,0.515083943,0.000415254,2011,0.309452845,0
LA CROSSE,2849,COULEE MONTESSO,140,math,6,13,496.8,11,522.5,522.8532633,-0.353263263,-0.033308694,-0.03326296,1.54E-06,2011,0.487059728,0
VIROQUA,5985,VIROQUA MID,230,math,6,60,498.7,63,538.2,524.6499884,13.55001163,1.277657685,1.278772092,0.00232939,2011,0.102871621,0
WESTBY,6321,WESTBY MID,160,math,6,74,495.5,76,530.9,521.623925,9.276074971,0.874615363,0.874332337,0.001052715,2011,0.192364246,0
COLUMBUS,1183,COLUMBUS MID,20,math,6,65,518.4,65,534.7,543.2791909,-8.579190847,-0.810107368,-0.809724094,0.001879537,2011,0.21054959,0
MARSHFIELD,3339,GRANT EL,40,math,6,85,498.5,82,544.1,524.4608594,19.63914058,1.851805216,1.858032594,0.004877328,2011,0.033398833,0
MARSHFIELD,3339,MADISON EL,100,math,6,39,511.8,41,530.7,537.0379352,-6.337935196,-0.598056933,-0.597528504,0.000774785,2011,0.276761242,0
NEKOOSA,3906,ALEXANDER MID,20,math,6,69,491.6,76,514.4,517.9359103,-3.535910326,-0.333393452,-0.332986024,0.000153727,2011,0.370036935,0
NEW LISBON,3948,NEW LISBON ELJR,40,math,6,39,467.3,40,510.7,494.9567418,15.74325821,1.486986795,1.489473645,0.006927933,2011,0.072202951,0
PITTSVILLE,4368,PITTSVILLE EL,20,math,6,33,491.6,38,516.7,517.9359103,-1.235910326,-0.116531352,-0.116373342,1.88E-05,2011,0.453993012,0
PORTAGE,4501,FORT WINNEBAGO,80,math,6,13,513.6,13,556.6,538.7400958,17.85990417,1.685569801,1.689860758,0.006633397,2011,0.0584217,0
PORTAGE,4501,LEWISTON EL,100,math,6,14,504.9,13,548.6,530.5129861,18.08701389,1.705874295,1.710380007,0.00486029,2011,0.056450041,0
PORTAGE,4501,MUIR EL,90,math,6,73,519.4,74,554.9,544.2248356,10.67516436,1.008149044,1.008171769,0.003037742,2011,0.15835106,0
PORTAGE,4501,RUSCH EL,140,math,6,39,505.6,41,531.8,531.1749375,0.625062536,0.058955009,0.058874253,5.94E-06,2011,0.476672708,0
PRINCETON,4606,PRINCETON SCH,40,math,6,16,535.6,18,535.4,559.5442813,-24.14428133,-2.286345247,-2.299775666,0.029918384,2011,0.017201218,1
RANDOLPH,4634,RANDOLPH EL,20,math,6,30,488.5,33,526.3,515.0044115,11.29558854,1.065100001,1.065297287,0.001636295,2011,0.147356886,0
STEVENS PT,5607,JEFFERSON SCH F,140,math,6,42,513.9,43,536.6,539.0237893,-2.423789267,-0.22875748,-0.228459459,0.000123731,2011,0.410198893,0
STEVENS PT,5607,MADISON EL,190,math,6,36,521.1,36,544.7,545.8324318,-1.132431795,-0.106969231,-0.106823873,3.68E-05,2011,0.45776934,0
STEVENS PT,5607,MCDILL ACADEMIE,200,math,6,45,512.8,45,546.3,537.98358,8.316420008,0.784821289,0.784406446,0.001390699,2011,0.218502252,0
STEVENS PT,5607,MCKINLEY CENTER,100,math,6,44,502.3,48,537.2,528.0543096,9.145690361,0.862466848,0.862162709,0.001149183,2011,0.19648789,0
STEVENS PT,5607,PLOVER WHITING,250,math,6,54,499.9,54,528.3,525.7847621,2.515237871,0.237174412,0.236866702,8.21E-05,2011,0.406836675,0
STEVENS PT,5607,ROOSEVELT IDEA,260,math,6,66,508.2,60,531.4,533.6336139,-2.233613932,-0.210706569,-0.210429771,8.34E-05,2011,0.417028654,0
WAUTOMA,6237,PARKSIDE SCH,30,math,6,68,489.6,85,527.2,516.0446207,11.15537927,1.051851369,1.052005546,0.0015665,2011,0.147906973,0
WIS RAPIDS,6685,VESPER COMMUNIT,180,math,6,15,501.7,18,506.1,527.4869228,-21.38692276,-2.016804347,-2.025380152,0.006185775,2011,0.029411664,0
APPLETON,147,BADGER EL,60,math,6,30,485.9,28,519.2,512.545735,6.654265008,0.62750777,0.626984436,0.000602058,2011,0.267967835,0
APPLETON,147,BERRY EL,220,math,6,59,512.2,60,556.9,537.4161931,19.48380689,1.838586818,1.84464497,0.007444468,2011,0.035055402,0
APPLETON,147,FERBER EL,130,math,6,89,512.8,92,532.7,537.98358,-5.283579992,-0.498611909,-0.498096662,0.000561328,2011,0.309808789,0
APPLETON,147,FRANKLIN EL,160,math,6,49,492.6,37,525.7,518.8815551,6.818444878,0.642890898,0.642371998,0.000567922,2011,0.262350866,0
APPLETON,147,HIGHLANDS EL,180,math,6,66,489.5,59,512.3,515.9500563,-3.650056256,-0.344168034,-0.343750886,0.000167968,2011,0.366138354,0
APPLETON,147,HOUDINI EL,195,math,6,61,514.8,64,546.2,539.8748696,6.325130417,0.597020967,0.596492438,0.000875467,2011,0.276491872,0
APPLETON,147,HUNTLEY EL,200,math,6,70,496.9,67,533.7,522.9478277,10.75217226,1.013808613,1.013847447,0.001430855,2011,0.157178973,0
APPLETON,147,JEFFERSON EL,240,math,6,32,487.3,33,519.4,513.8696377,5.530362295,0.521495543,0.520973366,0.000402,2011,0.302986023,0
APPLETON,147,JOHNSTON EL,260,math,6,58,493.4,61,522.9,519.638071,3.261929042,0.307556491,0.307173647,0.000129636,2011,0.379887416,0
APPLETON,147,MCKINLEY EL,320,math,6,62,495.1,59,523.6,521.2456671,2.354332889,0.2219829,0.221692775,6.77E-05,2011,0.412665884,0
APPLETON,147,WIS CONNECTIONS,125,math,6,29,487.3,33,514.8,513.8696377,0.930362295,0.0877302,0.087610535,1.14E-05,2011,0.465366098,0
ERIN,1687,ERIN EL,20,math,6,37,507.9,38,533.6,533.3499205,0.250079506,0.023590597,0.023558188,1.03E-06,2011,0.49066581,0
HERMAN,2523,HERMAN EL,20,math,6,11,485,11,513.3,511.6946547,1.605345324,0.151392322,0.151188983,3.59E-05,2011,0.441416536,0
HORTONVILLE,2583,GREENVILLE MID,210,math,6,134,500.2,135,529,526.0684556,2.931544432,0.276432573,0.276081577,0.000112199,2011,0.391455372,0
HORTONVILLE,2583,HORTONVILLE MID,30,math,6,97,482.6,98,516.2,509.4251072,6.774892834,0.63898401,0.638463865,0.000688931,2011,0.262338178,0
KAUKAUNA,2758,RIVER VIEW INTE,210,math,6,251,485.9,248,515,512.545735,2.454265008,0.231441093,0.231139968,8.19E-05,2011,0.408698709,0
KIMBERLY,2835,MAPLEVIEW INMD,140,math,6,151,509,152,540.1,534.3901298,5.709870231,0.538668417,0.538142512,0.000561824,2011,0.295635497,0
KIMBERLY,2835,WOODLAND SCH,130,math,6,76,536.3,144,570.5,560.2062327,10.29376731,0.974912697,0.974846172,0.005581197,2011,0.165641378,0
MAYVILLE,3367,MAYVILLE MID,60,math,6,76,497.1,84,521.7,523.1369567,-1.436956702,-0.135489231,-0.135306403,2.56E-05,2011,0.446348614,0
RUBICON J6,4998,SAYLESVILLE EL,20,math,6,19,501.8,15,535.1,527.5814872,7.518512759,0.709004671,0.708519499,0.000766437,2011,0.245126391,0
CHILTON,1085,CHILTON MID,30,math,6,62,491.4,63,527.5,517.7467814,9.753218633,0.919612398,0.919416994,0.001171644,2011,0.18072042,0
DE PERE,1414,FOXVIEW INTERME,200,math,6,294,516.7,300,544.5,541.6715947,2.828405305,0.267024563,0.26668364,0.000189896,2011,0.394948289,0
GREEN BAY,2289,RED SMITH K 8,160,math,6,49,502.1,53,531.9,527.8651807,4.03481932,0.380492797,0.380045368,0.000222471,2011,0.352729818,0
HOWARD SUAMI,2604,LINEVILLE INTER,110,math,6,390,515.4,404,548.8,540.4422565,8.35774354,0.788926508,0.788516505,0.001568217,2011,0.215429119,0
KIEL,2828,KIEL MID,60,math,6,78,511.7,82,537.5,536.9433707,0.556629283,0.052523897,0.052451898,5.95E-06,2011,0.479148883,0
LUXEMBURG,3220,LUXEMBURG CA IN,100,math,6,136,511.1,138,535.9,536.3759838,-0.47598384,-0.044911803,-0.044850193,4.25E-06,2011,0.482146012,0
MANITOWOC,3290,FRANKLIN EL,60,math,6,48,492.2,52,522.9,518.5032972,4.396702796,0.414553272,0.4140812,0.000236656,2011,0.340275503,0
MANITOWOC,3290,JEFFERSON EL,120,math,6,60,476.4,63,507.1,503.5621094,3.537890566,0.333829118,0.33342129,0.00023756,2011,0.369970643,0
MANITOWOC,3290,MADISON EL,160,math,6,33,507.5,35,535.2,532.9716626,2.228337424,0.210198642,0.20992245,8.08E-05,2011,0.417490543,0
PLYMOUTH,4473,RIVERVIEW MID,120,math,6,150,515.5,146,533.9,540.5368209,-6.63682094,-0.626487273,-0.625963688,0.00099313,2011,0.266161425,0
RANDOM LAKE,4641,RANDOM LAKE MID,20,math,6,72,496.1,73,533.2,522.1913119,11.00868809,1.037984491,1.038095187,0.001488801,2011,0.151349747,0
SHEBOYGAN FA,5278,SHEBOYGAN FA MI,60,math,6,125,504.7,129,526.3,530.3238572,-4.023857148,-0.379505451,-0.379058793,0.000238989,2011,0.352636133,0
TWO RIVERS,5824,CLARKE MID,50,math,6,111,497.2,115,518.9,523.2315212,-4.331521181,-0.408415518,-0.407947604,0.000232996,2011,0.342038646,0
VALDERS,5866,VALDERS MID,80,math,6,62,507.8,65,531.1,533.255356,-2.155356014,-0.203318475,-0.20305053,7.65E-05,2011,0.419869859,0
BOWLER,623,BOWLER EL,20,math,6,22,486.4,20,509,513.0185574,-4.018557389,-0.378949074,-0.378502851,0.000216798,2011,0.354626595,0
CLINTONVILLE,1141,CLINTONVILLE MI,20,math,6,73,469.4,74,492.8,496.9425959,-4.142595865,-0.391173371,-0.390717808,0.000438396,2011,0.348571885,0
MARINETTE,3311,MARINETTE MID,70,math,6,137,497.6,134,528.1,523.6097791,4.4902209,0.423382114,0.422904288,0.00025163,2011,0.336524043,0
NIAGARA,3969,NIAGARA EL,20,math,6,37,507.8,36,511.2,533.255356,-22.05535601,-2.080520029,-2.0901249,0.008006472,2011,0.021969192,1
OCONTO,4067,OCONTO MID,180,math,6,85,484.3,80,513.1,511.0327033,2.067296681,0.194962968,0.194705144,6.08E-05,2011,0.423061818,0
PESHTIGO,4305,PESHTIGO EL,80,math,6,83,487.9,88,514,514.4370246,-0.437024583,-0.041209254,-0.041152705,2.48E-06,2011,0.483634227,0
SHAWANO,5264,SHAWANO COMMUNI,70,math,6,158,505.3,152,527.4,530.891244,-3.491244025,-0.329283519,-0.328879882,0.00018351,2011,0.371351082,0
WITTENBERG,6692,BIRNAMWOOD EL,20,math,6,34,480.3,32,529.7,507.2501241,22.44987586,2.117693738,2.127931933,0.008205798,2011,0.02069962,1
WITTENBERG,6692,WITTENBERG EL,120,math,6,23,485.1,45,529.2,511.7892192,17.41078085,1.641918998,1.645767926,0.004212019,2011,0.053468698,0
MINOCQUA J1,3640,MINOCQUA EL,20,math,6,41,488,38,506.1,514.5315891,-8.431589062,-0.795054744,-0.79465217,0.000920624,2011,0.215941858,0
MOSINEE,3787,MOSINEE MID,120,math,6,148,490.3,151,516.1,516.7065721,-0.606572092,-0.057193478,-0.057115118,4.59E-06,2011,0.477264753,0
N LAKELAND,616,NORTH LAKELAND,50,math,6,21,507.7,20,527.7,533.1607915,-5.460791535,-0.515122413,-0.514601943,0.000488988,2011,0.306382784,0
ALTOONA,112,ALTOONA MID,60,math,6,99,506.2,95,525.5,531.7423243,-6.242324341,-0.588788151,-0.588259014,0.000605105,2011,0.278884606,0
GRANTON,2226,GRANTON EL,20,math,6,24,485.3,24,506.1,511.9783481,-5.878348114,-0.554351255,-0.553823091,0.00047747,2011,0.292522291,0
LADYSMITH HK,2856,LADYSMITH MID,100,math,6,47,494.4,51,514.4,520.5837158,-6.183715754,-0.583042075,-0.582512709,0.000465876,2011,0.281419602,0
MEDFORD,3409,MEDFORD MID,240,math,6,128,511.1,137,533.7,536.3759838,-2.67598384,-0.252494411,-0.252169424,0.000134202,2011,0.400645403,0
STANLEY BOYD,5593,STANLEY EL,120,math,6,69,507.1,66,546.5,532.5934047,13.90659534,1.311771639,1.313075858,0.003101673,2011,0.096887093,0
BARRON,308,RIVERVIEW MID,140,math,6,76,485.9,78,514.1,512.545735,1.554265008,0.146569662,0.146372511,3.28E-05,2011,0.442004933,0
CAMERON,903,CAMERON MID,200,math,6,60,480.4,63,507.8,507.3446886,0.455311384,0.042949172,0.042890244,3.36E-06,2011,0.482963429,0
COLFAX,1176,COLFAX EL,20,math,6,39,511.2,42,532.9,536.4705483,-3.570548319,-0.336904577,-0.336493946,0.000239904,2011,0.369107339,0
CUMBERLAND,1260,CUMBERLAND MID,50,math,6,58,486.1,57,518.6,512.734864,5.865136049,0.553087324,0.5525593,0.000465319,2011,0.291382069,0
ELLSWORTH,1659,ELLSWORTH MID,20,math,6,86,478.8,93,522.8,505.8316569,16.96834306,1.60079233,1.604248804,0.004963348,2011,0.056043412,0
GRANTSBURG,2233,GRANTSBURG MID,100,math,6,58,513.6,63,538.2,538.7400958,-0.540095828,-0.050972794,-0.05090291,6.07E-06,2011,0.479783265,0
PEPIN,4270,PEPIN EL,20,math,6,16,472.8,15,495.1,500.1577882,-5.05778817,-0.477408539,-0.476901637,0.000564793,2011,0.320395294,0
SHELL LAKE,5306,SHELL LAKE EL 3,20,math,6,39,508.2,42,528.4,533.6336139,-5.233613932,-0.493709687,-0.493196208,0.000457696,2011,0.312252682,0
SOMERSET,5432,SOMERSET MID,60,math,6,115,488.8,112,520.1,515.2881049,4.811895101,0.453726643,0.453231149,0.000295329,2011,0.32563353,0
SPOONER,5474,SPOONER MID,100,math,6,78,479.8,82,517.6,506.7773017,10.82269826,1.020938707,1.020998219,0.001943108,2011,0.155147535,0
ST CROIX CEN,2422,ST CROIX CEN MI,80,math,6,80,496.6,82,520.2,522.6641343,-2.464134304,-0.2323391,-0.232036939,7.49E-05,2011,0.408547278,0
ST CROIX FAL,5019,ST CROIX FAL MI,70,math,6,59,484.3,62,507.1,511.0327033,-3.932703319,-0.370886056,-0.370446249,0.000219949,2011,0.356166638,0
UNITY,238,UNITY MID,120,math,6,57,486.2,57,517.9,512.8294284,5.07057157,0.47815738,0.477650153,0.0003469,2011,0.317379192,0
BEAM,8108,BEAM,1278,math,7,38,493.2,32,507.5,515.6938925,-8.193892494,-1.172306823,-1.17279686,0.003008348,2011,0.124905381,0
BROWN DEER,721,BROWN DEER MID,60,math,7,110,523.5,112,543.3,544.7910344,-1.491034419,-0.213162707,-0.212935975,6.51E-05,2011,0.41588374,0
CEDARBURG,1015,WEBSTER MID,100,math,7,211,535.9,219,556.3,556.6987757,-0.398775668,-0.057077108,-0.057013719,8.51E-06,2011,0.477293245,0
CENTRAL CITY,8105,CENTRAL CITY CY,1211,math,7,21,527,26,535.5,548.1520904,-12.65209042,-1.809221545,-1.813829347,0.005488803,2011,0.040862862,0
DLH AC,8109,DLH ACADEMY,100,math,7,22,474.8,17,503.3,498.024341,5.275659038,0.757043001,0.756682577,0.002973159,2011,0.230118964,0
ELMBROOK,714,PILGRIM PARK MI,150,math,7,265,541.8,266,566.1,562.3645558,3.735444221,0.535118726,0.534693022,0.000996072,2011,0.29665524,0
ELMBROOK,714,WISCONSIN HILLS,270,math,7,283,546.3,295,564.1,566.6859135,-2.585913491,-0.370736356,-0.370379973,0.00058759,2011,0.355683044,0
GERMANTOWN,2058,KENNEDY MID,110,math,7,279,545.8,313,559.5,566.2057626,-6.705762634,-0.961299572,-0.961218148,0.003863437,2011,0.168593415,0
GLENDALE RVR,2184,GLEN HILLS MID,10,math,7,88,520,87,542.6,541.4299784,1.170021579,0.167240447,0.16705931,3.51E-05,2011,0.433857784,0
GRAFTON,2217,JOHN LONG MID,60,math,7,142,546.1,153,555.8,566.4938532,-10.69385315,-1.533095052,-1.535410848,0.009958983,2011,0.063380934,0
GREENDALE,2296,GREENDALE MID,80,math,7,168,539.9,192,560.3,560.5399825,-0.239982523,-0.03436826,-0.034330012,3.75E-06,2011,0.486324922,0
GREENFIELD,2303,GREENFIELD MID,130,math,7,195,506.5,214,528.5,528.4659053,0.034094714,0.00487326,0.004867831,2.90E-08,2011,0.498060302,0
HAMILTON,2420,TEMPLETON MID,130,math,7,314,542.4,322,564.9,562.9407368,1.959263193,0.280700742,0.280412588,0.000281916,2011,0.389670805,0
